Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-14T00:25:00Z,1.97, 39360.00
2020-04-14T00:55:00Z,1.97, 39040.00
2020-04-14T01:25:00Z,1.97, 39040.00
2020-04-14T01:55:00Z,1.96, 38848.00
2020-04-14T02:25:00Z,1.96, 39040.00
2020-04-14T02:55:00Z,1.96, 38976.00
2020-04-14T03:25:00Z,1.95, 38784.00
2020-04-14T03:55:00Z,1.95, 38720.00
2020-04-14T04:25:00Z,1.95, 38784.00
2020-04-14T04:55:00Z,1.96, 38848.00
2020-04-14T05:25:00Z,1.95, 38656.00
2020-04-14T05:55:00Z,1.95, 38656.00
2020-04-14T06:25:00Z,1.94, 38720.00
2020-04-14T06:55:00Z,1.96, 38656.00
2020-04-14T07:25:00Z,1.95, 38592.00
2020-04-14T07:55:00Z,1.96, 38848.00
2020-04-14T08:25:00Z,1.96, 38912.00
2020-04-14T08:55:00Z,1.95, 39040.00
2020-04-14T09:25:00Z,1.95, 38912.00
2020-04-14T09:55:00Z,1.96, 39040.00
2020-04-14T10:25:00Z,1.96, 39040.00
2020-04-14T10:55:00Z,1.97, 39232.00
2020-04-14T11:25:00Z,1.97, 39040.00
2020-04-14T11:55:00Z,1.97, 39040.00
2020-04-14T12:25:00Z,1.97, 38976.00
2020-04-14T12:55:00Z,1.96, 38912.00
2020-04-14T13:25:00Z,1.98, 39168.00
2020-04-14T13:55:00Z,1.97, 39168.00
2020-04-14T14:25:00Z,1.96, 38976.00
2020-04-14T14:55:00Z,1.96, 38976.00
2020-04-14T15:25:00Z,1.96, 39104.00
2020-04-14T15:55:00Z,1.97, 38976.00
2020-04-14T16:25:00Z,1.96, 38848.00
2020-04-14T16:55:00Z,1.96, 38976.00
2020-04-14T17:25:00Z,1.96, 38976.00
2020-04-14T17:55:00Z,1.97, 38848.00
2020-04-14T18:25:00Z,1.97, 38912.00
2020-04-14T18:55:00Z,1.98, 39232.00
2020-04-14T19:25:00Z,1.96, 38976.00
2020-04-14T19:55:00Z,1.96, 39104.00
2020-04-14T20:25:00Z,1.96, 38912.00
2020-04-14T20:55:00Z,1.97, 38912.00
2020-04-14T21:25:00Z,1.97, 38912.00
2020-04-14T21:55:00Z,1.96, 38976.00
2020-04-14T22:25:00Z,1.96, 39104.00
2020-04-14T22:55:00Z,1.97, 39104.00
2020-04-14T23:25:00Z,1.96, 38912.00
2020-04-14T23:55:00Z,1.96, 38976.00
