Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-22T00:26:00Z,1.91, 38016.00
2020-04-22T00:56:00Z,1.91, 37888.00
2020-04-22T01:26:00Z,1.91, 37824.00
2020-04-22T01:56:00Z,1.92, 37952.00
2020-04-22T02:26:00Z,1.92, 38144.00
2020-04-22T02:56:00Z,1.93, 38144.00
2020-04-22T03:26:00Z,1.90, 37824.00
2020-04-22T03:56:00Z,1.91, 38144.00
2020-04-22T04:26:00Z,1.92, 37888.00
2020-04-22T04:56:00Z,1.91, 37952.00
2020-04-22T05:26:00Z,1.91, 37696.00
2020-04-22T05:56:00Z,1.90, 37824.00
2020-04-22T06:26:00Z,1.91, 37696.00
2020-04-22T06:56:00Z,1.89, 37632.00
2020-04-22T07:26:00Z,1.90, 38016.00
2020-04-22T07:56:00Z,1.91, 38016.00
2020-04-22T08:26:00Z,1.90, 37696.00
2020-04-22T08:56:00Z,1.90, 37888.00
2020-04-22T09:26:00Z,1.91, 38144.00
2020-04-22T09:56:00Z,1.91, 37888.00
2020-04-22T10:26:00Z,1.90, 38016.00
2020-04-22T10:56:00Z,1.90, 38080.00
2020-04-22T11:26:00Z,1.90, 37888.00
2020-04-22T11:56:00Z,1.92, 38016.00
2020-04-22T12:26:00Z,1.89, 37952.00
2020-04-22T12:56:00Z,1.89, 37952.00
2020-04-22T13:26:00Z,1.90, 37760.00
2020-04-22T13:56:00Z,1.91, 37888.00
2020-04-22T14:26:00Z,1.92, 37824.00
2020-04-22T14:56:00Z,1.91, 37888.00
2020-04-22T15:26:00Z,1.91, 37824.00
2020-04-22T15:56:00Z,1.91, 37696.00
2020-04-22T16:26:00Z,1.90, 37824.00
2020-04-22T16:56:00Z,1.90, 38144.00
2020-04-22T17:26:00Z,1.91, 38016.00
2020-04-22T17:56:00Z,1.90, 38016.00
2020-04-22T18:26:00Z,1.91, 38080.00
2020-04-22T18:56:00Z,1.91, 38016.00
2020-04-22T19:26:00Z,1.90, 37824.00
2020-04-22T19:56:00Z,1.90, 37568.00
2020-04-22T20:26:00Z,1.88, 37440.00
2020-04-22T20:56:00Z,1.89, 37504.00
2020-04-22T21:26:00Z,1.88, 37376.00
2020-04-22T21:56:00Z,1.88, 37504.00
2020-04-22T22:26:00Z,1.88, 37632.00
2020-04-22T22:56:00Z,1.89, 37632.00
2020-04-22T23:26:00Z,1.91, 37312.00
2020-04-22T23:56:00Z,1.90, 37760.00
