Timestamp, Moisture (V), Moisture (Raw ADC)
2020-05-30T00:00:00Z,1.69, 33920.00
2020-05-30T00:05:00Z,1.72, 33920.00
2020-05-30T00:10:00Z,1.70, 33984.00
2020-05-30T00:15:00Z,1.71, 33280.00
2020-05-30T00:20:00Z,1.71, 33408.00
2020-05-30T00:25:00Z,1.67, 33792.00
2020-05-30T00:30:00Z,1.69, 33792.00
2020-05-30T00:35:00Z,1.69, 33536.00
2020-05-30T00:40:00Z,1.68, 33024.00
2020-05-30T00:45:00Z,1.65, 32832.00
2020-05-30T00:50:00Z,1.68, 33600.00
2020-05-30T00:55:00Z,1.65, 33472.00
2020-05-30T01:00:00Z,1.65, 33152.00
2020-05-30T01:05:00Z,1.66, 32896.00
2020-05-30T01:10:00Z,1.68, 33856.00
2020-05-30T01:15:00Z,1.67, 33408.00
2020-05-30T01:20:00Z,1.67, 32832.00
2020-05-30T01:25:00Z,1.66, 32768.00
2020-05-30T01:30:00Z,1.69, 33536.00
2020-05-30T01:35:00Z,1.68, 33152.00
2020-05-30T01:40:00Z,1.69, 33664.00
2020-05-30T01:45:00Z,1.68, 33344.00
2020-05-30T01:50:00Z,1.68, 33344.00
2020-05-30T01:55:00Z,1.69, 33408.00
2020-05-30T02:00:00Z,1.69, 33664.00
2020-05-30T02:05:00Z,1.68, 33280.00
2020-05-30T02:10:00Z,1.67, 33536.00
2020-05-30T02:15:00Z,1.68, 33344.00
2020-05-30T02:20:00Z,1.65, 33408.00
2020-05-30T02:25:00Z,1.71, 33664.00
2020-05-30T02:30:00Z,1.68, 33536.00
2020-05-30T02:35:00Z,1.68, 33152.00
2020-05-30T02:40:00Z,1.65, 33152.00
2020-05-30T02:45:00Z,1.66, 33280.00
2020-05-30T02:50:00Z,1.70, 33792.00
2020-05-30T02:55:00Z,1.66, 32768.00
2020-05-30T03:00:00Z,1.67, 33024.00
2020-05-30T03:05:00Z,1.65, 33408.00
2020-05-30T03:10:00Z,1.68, 33152.00
2020-05-30T03:15:00Z,1.67, 32896.00
2020-05-30T03:20:00Z,1.68, 33536.00
2020-05-30T03:25:00Z,1.65, 33536.00
2020-05-30T03:30:00Z,1.67, 33408.00
2020-05-30T03:35:00Z,1.68, 33664.00
2020-05-30T03:40:00Z,1.66, 32768.00
2020-05-30T03:45:00Z,1.68, 32768.00
2020-05-30T03:50:00Z,1.68, 33152.00
2020-05-30T03:55:00Z,1.67, 32832.00
2020-05-30T04:00:00Z,1.67, 32960.00
2020-05-30T04:05:00Z,1.68, 33152.00
2020-05-30T04:10:00Z,1.66, 33536.00
2020-05-30T04:15:00Z,1.67, 33664.00
2020-05-30T04:20:00Z,1.68, 32768.00
2020-05-30T04:25:00Z,1.67, 33280.00
2020-05-30T04:30:00Z,1.68, 33344.00
2020-05-30T04:35:00Z,1.68, 33152.00
2020-05-30T04:40:00Z,1.67, 32960.00
2020-05-30T04:45:00Z,1.69, 33536.00
2020-05-30T04:50:00Z,1.68, 33280.00
2020-05-30T04:55:00Z,1.66, 32768.00
2020-05-30T05:00:00Z,1.66, 33024.00
2020-05-30T05:05:00Z,1.65, 33344.00
2020-05-30T05:10:00Z,1.67, 32768.00
2020-05-30T05:15:00Z,1.66, 32768.00
2020-05-30T05:20:00Z,1.68, 33280.00
2020-05-30T05:25:00Z,1.68, 33024.00
2020-05-30T05:30:00Z,1.65, 33024.00
2020-05-30T05:35:00Z,1.65, 33280.00
2020-05-30T05:40:00Z,1.68, 32768.00
2020-05-30T05:45:00Z,1.68, 33088.00
2020-05-30T05:50:00Z,1.66, 32768.00
2020-05-30T05:55:00Z,1.66, 32768.00
2020-05-30T06:00:00Z,1.65, 33536.00
2020-05-30T06:05:00Z,1.65, 32896.00
2020-05-30T06:10:00Z,1.65, 32832.00
2020-05-30T06:15:00Z,1.65, 33152.00
2020-05-30T06:20:00Z,1.68, 32320.00
2020-05-30T06:25:00Z,1.68, 33280.00
2020-05-30T06:30:00Z,1.66, 32768.00
2020-05-30T06:35:00Z,1.68, 33280.00
2020-05-30T06:40:00Z,1.68, 33280.00
2020-05-30T06:45:00Z,1.65, 32768.00
2020-05-30T06:50:00Z,1.66, 32768.00
2020-05-30T06:55:00Z,1.67, 32768.00
2020-05-30T07:00:00Z,1.65, 32832.00
2020-05-30T07:05:00Z,1.62, 32768.00
2020-05-30T07:10:00Z,1.67, 32832.00
2020-05-30T07:15:00Z,1.65, 33024.00
2020-05-30T07:20:00Z,1.72, 33152.00
2020-05-30T07:25:00Z,1.65, 32896.00
2020-05-30T07:30:00Z,1.65, 33536.00
2020-05-30T07:35:00Z,1.65, 32768.00
2020-05-30T07:40:00Z,1.63, 33024.00
2020-05-30T07:45:00Z,1.68, 32256.00
2020-05-30T07:50:00Z,1.65, 33216.00
2020-05-30T07:55:00Z,1.68, 33024.00
2020-05-30T08:00:00Z,1.65, 32832.00
2020-05-30T08:05:00Z,1.65, 32768.00
2020-05-30T08:10:00Z,1.66, 32768.00
2020-05-30T08:15:00Z,1.65, 32768.00
2020-05-30T08:20:00Z,1.66, 34368.00
2020-05-30T08:25:00Z,1.66, 32768.00
2020-05-30T08:30:00Z,1.66, 32896.00
2020-05-30T08:35:00Z,1.65, 33024.00
2020-05-30T08:40:00Z,1.65, 32896.00
2020-05-30T08:45:00Z,1.67, 32768.00
2020-05-30T08:50:00Z,1.65, 32896.00
2020-05-30T08:55:00Z,1.66, 32768.00
2020-05-30T09:00:00Z,1.66, 32768.00
2020-05-30T09:05:00Z,1.66, 32768.00
2020-05-30T09:10:00Z,1.65, 32896.00
2020-05-30T09:15:00Z,1.66, 32768.00
2020-05-30T09:20:00Z,1.63, 32832.00
2020-05-30T09:25:00Z,1.65, 33024.00
2020-05-30T09:30:00Z,1.68, 32320.00
2020-05-30T09:35:00Z,1.66, 33088.00
2020-05-30T09:40:00Z,1.65, 32896.00
2020-05-30T09:45:00Z,1.63, 32896.00
2020-05-30T09:50:00Z,1.63, 32896.00
2020-05-30T09:55:00Z,1.62, 32384.00
2020-05-30T10:00:00Z,1.70, 32256.00
2020-05-30T10:05:00Z,1.65, 33024.00
2020-05-30T10:10:00Z,1.65, 32768.00
