Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-21T00:25:00Z,1.80, 35328.00
2020-04-21T00:55:00Z,1.79, 35968.00
2020-04-21T01:25:00Z,1.79, 35904.00
2020-04-21T01:55:00Z,1.78, 36096.00
2020-04-21T02:25:00Z,1.81, 35584.00
2020-04-21T02:55:00Z,1.77, 35520.00
2020-04-21T03:25:00Z,1.81, 35200.00
2020-04-21T03:55:00Z,1.79, 34816.00
2020-04-21T04:26:00Z,1.79, 35712.00
2020-04-21T04:56:00Z,1.81, 35840.00
2020-04-21T05:26:00Z,1.77, 35648.00
2020-04-21T05:56:00Z,1.74, 35840.00
2020-04-21T06:26:00Z,1.76, 35392.00
2020-04-21T06:56:00Z,1.76, 35584.00
2020-04-21T07:26:00Z,1.81, 35328.00
2020-04-21T07:56:00Z,1.82, 35328.00
2020-04-21T08:26:00Z,1.76, 35584.00
2020-04-21T08:56:00Z,1.82, 35584.00
2020-04-21T09:26:00Z,1.81, 35840.00
2020-04-21T09:56:00Z,1.79, 35840.00
2020-04-21T10:26:00Z,1.83, 36224.00
2020-04-21T10:56:00Z,1.79, 36288.00
2020-04-21T11:26:00Z,1.80, 35328.00
2020-04-21T11:56:00Z,1.83, 35200.00
2020-04-21T12:26:00Z,1.79, 35840.00
2020-04-21T12:56:00Z,1.79, 35328.00
2020-04-21T13:26:00Z,1.80, 35968.00
2020-04-21T13:56:00Z,1.78, 35712.00
2020-04-21T14:26:00Z,1.91, 35968.00
2020-04-21T14:56:00Z,1.78, 35200.00
2020-04-21T15:26:00Z,1.80, 35968.00
2020-04-21T15:56:00Z,2.03, 40128.00
2020-04-21T16:26:00Z,1.98, 39552.00
2020-04-21T16:56:00Z,1.96, 38784.00
2020-04-21T17:26:00Z,1.94, 38528.00
2020-04-21T17:56:00Z,1.93, 38464.00
2020-04-21T18:26:00Z,1.93, 38208.00
2020-04-21T18:56:00Z,1.90, 38144.00
2020-04-21T19:26:00Z,1.92, 38144.00
2020-04-21T19:56:00Z,1.92, 38208.00
2020-04-21T20:26:00Z,1.91, 38144.00
2020-04-21T20:56:00Z,1.92, 38208.00
2020-04-21T21:26:00Z,1.92, 37888.00
2020-04-21T21:56:00Z,1.93, 37824.00
2020-04-21T22:26:00Z,1.91, 38144.00
2020-04-21T22:56:00Z,1.91, 38272.00
2020-04-21T23:26:00Z,1.91, 38208.00
2020-04-21T23:56:00Z,1.92, 37952.00
