Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-15T00:25:00Z,1.96, 38912.00
2020-04-15T00:55:00Z,1.97, 39168.00
2020-04-15T01:25:00Z,1.96, 38848.00
2020-04-15T01:55:00Z,1.95, 38976.00
2020-04-15T02:25:00Z,1.95, 38784.00
2020-04-15T02:55:00Z,1.95, 38848.00
2020-04-15T03:25:00Z,1.95, 38720.00
2020-04-15T03:55:00Z,1.95, 38784.00
2020-04-15T04:25:00Z,1.95, 38720.00
2020-04-15T04:55:00Z,1.95, 38912.00
2020-04-15T05:25:00Z,1.96, 38528.00
2020-04-15T05:55:00Z,1.95, 38720.00
2020-04-15T06:25:00Z,1.95, 38976.00
2020-04-15T06:55:00Z,1.95, 38784.00
2020-04-15T07:25:00Z,1.95, 38592.00
2020-04-15T07:55:00Z,1.95, 38784.00
2020-04-15T08:25:00Z,1.95, 39040.00
2020-04-15T08:55:00Z,1.95, 38912.00
2020-04-15T09:25:00Z,1.95, 38848.00
2020-04-15T09:55:00Z,1.95, 38912.00
2020-04-15T10:25:00Z,1.96, 38912.00
2020-04-15T10:55:00Z,1.96, 39040.00
2020-04-15T11:25:00Z,1.95, 38976.00
2020-04-15T11:55:00Z,1.96, 38976.00
2020-04-15T12:25:00Z,1.96, 38784.00
2020-04-15T12:55:00Z,2.09, 41344.00
2020-04-15T13:25:00Z,2.06, 40960.00
2020-04-15T13:55:00Z,2.04, 40320.00
2020-04-15T14:25:00Z,2.02, 40000.00
2020-04-15T14:55:00Z,2.00, 39808.00
2020-04-15T15:25:00Z,2.00, 39488.00
2020-04-15T15:55:00Z,2.00, 39808.00
2020-04-15T16:25:00Z,2.00, 39680.00
2020-04-15T16:55:00Z,1.99, 39552.00
2020-04-15T17:25:00Z,2.00, 39744.00
2020-04-15T17:55:00Z,2.00, 39488.00
2020-04-15T18:25:00Z,2.00, 39680.00
2020-04-15T18:55:00Z,2.00, 39680.00
2020-04-15T19:25:00Z,1.99, 39680.00
2020-04-15T19:55:00Z,2.01, 39744.00
2020-04-15T20:25:00Z,1.99, 39744.00
2020-04-15T20:55:00Z,2.00, 39552.00
2020-04-15T21:25:00Z,2.02, 39744.00
2020-04-15T21:55:00Z,2.00, 39808.00
2020-04-15T22:25:00Z,2.00, 39808.00
2020-04-15T22:55:00Z,2.01, 39872.00
2020-04-15T23:25:00Z,2.00, 40000.00
2020-04-15T23:55:00Z,2.01, 39744.00
