Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-21T00:25:00Z,0.24, 4800.00
2020-04-21T00:55:00Z,0.24, 4800.00
2020-04-21T01:25:00Z,0.24, 4800.00
2020-04-21T01:55:00Z,0.24, 4800.00
2020-04-21T02:25:00Z,0.24, 4800.00
2020-04-21T02:55:00Z,0.24, 4800.00
2020-04-21T03:25:00Z,0.24, 4800.00
2020-04-21T03:55:00Z,0.24, 4800.00
2020-04-21T04:26:00Z,0.24, 4800.00
2020-04-21T04:56:00Z,0.24, 4800.00
2020-04-21T05:26:00Z,0.24, 4800.00
2020-04-21T05:56:00Z,0.24, 4800.00
2020-04-21T06:26:00Z,0.24, 4800.00
2020-04-21T06:56:00Z,0.24, 4864.00
2020-04-21T07:26:00Z,0.24, 4864.00
2020-04-21T07:56:00Z,0.24, 4864.00
2020-04-21T08:26:00Z,0.24, 4864.00
2020-04-21T08:56:00Z,0.24, 4864.00
2020-04-21T09:26:00Z,0.24, 4800.00
2020-04-21T09:56:00Z,0.24, 4864.00
2020-04-21T10:26:00Z,0.24, 4864.00
2020-04-21T10:56:00Z,0.24, 4864.00
2020-04-21T11:26:00Z,0.24, 4864.00
2020-04-21T11:56:00Z,0.24, 4864.00
2020-04-21T12:26:00Z,0.24, 4864.00
2020-04-21T12:56:00Z,0.24, 4800.00
2020-04-21T13:26:00Z,0.24, 4800.00
2020-04-21T13:56:00Z,0.24, 4864.00
2020-04-21T14:26:00Z,0.24, 4864.00
2020-04-21T14:56:00Z,0.24, 4864.00
2020-04-21T15:26:00Z,0.24, 4864.00
2020-04-21T15:56:00Z,0.24, 4864.00
2020-04-21T16:26:00Z,0.24, 4864.00
2020-04-21T16:56:00Z,0.24, 4864.00
2020-04-21T17:26:00Z,0.24, 4864.00
2020-04-21T17:56:00Z,0.24, 4864.00
2020-04-21T18:26:00Z,0.24, 4864.00
2020-04-21T18:56:00Z,0.24, 4864.00
2020-04-21T19:26:00Z,0.24, 4864.00
2020-04-21T19:56:00Z,0.24, 4864.00
2020-04-21T20:26:00Z,0.24, 4864.00
2020-04-21T20:56:00Z,0.24, 4864.00
2020-04-21T21:26:00Z,0.24, 4864.00
2020-04-21T21:56:00Z,0.24, 4864.00
2020-04-21T22:26:00Z,0.24, 4864.00
2020-04-21T22:56:00Z,0.24, 4864.00
2020-04-21T23:26:00Z,0.24, 4864.00
2020-04-21T23:56:00Z,0.24, 4864.00
