Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-28T00:26:00Z,0.00, 0.00
2020-04-28T00:56:00Z,0.00, 0.00
2020-04-28T01:26:00Z,0.00, 0.00
2020-04-28T01:56:00Z,0.00, 0.00
2020-04-28T02:26:00Z,0.00, 0.00
2020-04-28T02:56:00Z,0.00, 0.00
2020-04-28T03:26:00Z,0.00, 0.00
2020-04-28T03:56:00Z,0.00, 0.00
2020-04-28T04:26:00Z,0.00, 0.00
2020-04-28T04:56:00Z,0.00, 0.00
2020-04-28T05:26:00Z,0.00, 0.00
2020-04-28T05:56:00Z,0.00, 0.00
2020-04-28T06:26:00Z,0.00, 0.00
2020-04-28T06:56:00Z,0.00, 0.00
2020-04-28T07:26:00Z,0.00, 0.00
2020-04-28T07:56:00Z,0.00, 0.00
2020-04-28T08:26:00Z,0.00, 0.00
2020-04-28T09:09:00Z,0.00, 0.00
2020-04-28T09:10:00Z,0.00, 0.00
2020-04-28T11:23:00Z,0.24, 4736.00
