Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-24T00:26:00Z,0.00, 0.00
2020-04-24T00:56:00Z,0.00, 0.00
2020-04-24T01:26:00Z,0.00, 0.00
2020-04-24T01:56:00Z,0.00, 0.00
2020-04-24T02:26:00Z,0.00, 0.00
2020-04-24T02:56:00Z,0.00, 0.00
2020-04-24T03:26:00Z,0.00, 0.00
2020-04-24T03:56:00Z,0.00, 0.00
2020-04-24T04:26:00Z,0.00, 0.00
2020-04-24T04:56:00Z,0.00, 0.00
2020-04-24T05:26:00Z,0.00, 0.00
2020-04-24T05:56:00Z,0.00, 0.00
2020-04-24T06:26:00Z,0.00, 0.00
2020-04-24T06:56:00Z,0.00, 0.00
2020-04-24T07:26:00Z,0.00, 0.00
2020-04-24T07:56:00Z,0.00, 0.00
2020-04-24T08:26:00Z,0.00, 0.00
2020-04-24T08:56:00Z,0.00, 0.00
2020-04-24T09:26:00Z,0.00, 0.00
2020-04-24T09:56:00Z,0.00, 0.00
2020-04-24T10:26:00Z,0.00, 0.00
2020-04-24T10:56:00Z,0.00, 0.00
2020-04-24T11:26:00Z,0.00, 0.00
2020-04-24T11:56:00Z,0.00, 0.00
2020-04-24T12:26:00Z,0.00, 0.00
2020-04-24T12:56:00Z,0.00, 0.00
2020-04-24T13:26:00Z,0.00, 0.00
2020-04-24T13:56:00Z,0.00, 0.00
2020-04-24T14:26:00Z,0.00, 0.00
2020-04-24T14:56:00Z,0.00, 0.00
2020-04-24T15:26:00Z,0.00, 0.00
2020-04-24T15:56:00Z,0.00, 0.00
2020-04-24T16:26:00Z,0.00, 0.00
2020-04-24T16:56:00Z,0.00, 0.00
2020-04-24T17:26:00Z,0.00, 0.00
2020-04-24T17:56:00Z,0.00, 0.00
2020-04-24T18:26:00Z,0.00, 0.00
2020-04-24T18:56:00Z,0.00, 0.00
2020-04-24T19:26:00Z,0.00, 0.00
2020-04-24T19:56:00Z,0.00, 0.00
2020-04-24T20:26:00Z,0.00, 0.00
2020-04-24T20:56:00Z,0.00, 0.00
2020-04-24T21:26:00Z,0.00, 0.00
2020-04-24T21:56:00Z,0.00, 0.00
2020-04-24T22:26:00Z,0.00, 0.00
2020-04-24T22:56:00Z,0.00, 0.00
2020-04-24T23:26:00Z,0.00, 0.00
2020-04-24T23:56:00Z,0.00, 0.00
