Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-07T17:26:00Z,0.24, 4800.00
2020-04-07T17:26:00Z,1.00, 2.00
2020-04-07T17:41:00Z,0.24, 4800.00
2020-04-07T17:42:00Z,0.24, 4800.00
2020-04-07T17:43:00Z,0.24, 4736.00
2020-04-07T17:44:00Z,0.24, 4736.00
2020-04-07T17:45:00Z,0.24, 4736.00
2020-04-07T17:46:00Z,0.24, 4800.00
2020-04-07T17:47:00Z,0.24, 4736.00
2020-04-07T17:48:00Z,0.24, 4736.00
2020-04-07T17:49:00Z,0.24, 4736.00
2020-04-07T17:50:00Z,0.24, 4736.00
2020-04-07T17:51:00Z,0.24, 4736.00
2020-04-07T17:52:00Z,0.24, 4736.00
2020-04-07T17:53:00Z,0.24, 4736.00
2020-04-07T17:54:00Z,0.24, 4736.00
2020-04-07T17:55:00Z,0.24, 4736.00
2020-04-07T22:54:00Z,0.24, 4800.00
2020-04-07T22:55:00Z,0.24, 4736.00
2020-04-07T22:56:00Z,0.24, 4736.00
2020-04-07T22:57:00Z,0.24, 4736.00
2020-04-07T22:58:00Z,0.24, 4736.00
2020-04-07T22:59:00Z,0.24, 4736.00
2020-04-07T23:00:00Z,0.24, 4736.00
2020-04-07T23:01:00Z,0.24, 4736.00
2020-04-07T23:02:00Z,0.24, 4736.00
2020-04-07T23:03:00Z,0.24, 4736.00
2020-04-07T23:04:00Z,0.24, 4736.00
2020-04-07T23:05:00Z,0.24, 4736.00
2020-04-07T23:06:00Z,0.24, 4736.00
2020-04-07T23:07:00Z,0.24, 4736.00
2020-04-07T23:08:00Z,0.24, 4736.00
2020-04-07T23:09:00Z,0.24, 4736.00
2020-04-07T23:10:00Z,0.24, 4736.00
2020-04-07T23:11:00Z,0.24, 4736.00
2020-04-07T23:12:00Z,0.24, 4736.00
2020-04-07T23:13:00Z,0.24, 4736.00
2020-04-07T23:14:00Z,0.24, 4736.00
2020-04-07T23:16:00Z,0.24, 4736.00
2020-04-07T23:17:00Z,0.24, 4736.00
2020-04-07T23:18:00Z,0.24, 4736.00
2020-04-07T23:19:00Z,0.24, 4736.00
2020-04-07T23:20:00Z,0.24, 4736.00
