Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-27T00:26:00Z,0.00, 0.00
2020-04-27T00:56:00Z,0.00, 0.00
2020-04-27T01:26:00Z,0.00, 0.00
2020-04-27T01:56:00Z,0.00, 0.00
2020-04-27T02:26:00Z,0.00, 0.00
2020-04-27T02:56:00Z,0.00, 0.00
2020-04-27T03:26:00Z,0.00, 0.00
2020-04-27T03:56:00Z,0.00, 0.00
2020-04-27T04:26:00Z,0.00, 0.00
2020-04-27T04:56:00Z,0.00, 0.00
2020-04-27T05:26:00Z,0.00, 0.00
2020-04-27T05:56:00Z,0.00, 0.00
2020-04-27T06:26:00Z,0.00, 0.00
2020-04-27T06:56:00Z,0.00, 0.00
2020-04-27T07:26:00Z,0.00, 0.00
2020-04-27T07:56:00Z,0.00, 0.00
2020-04-27T08:26:00Z,0.00, 0.00
2020-04-27T08:56:00Z,0.00, 0.00
2020-04-27T09:26:00Z,0.00, 0.00
2020-04-27T09:56:00Z,0.00, 0.00
2020-04-27T10:26:00Z,0.00, 0.00
2020-04-27T10:56:00Z,0.00, 0.00
2020-04-27T11:26:00Z,0.00, 0.00
2020-04-27T11:56:00Z,0.00, 0.00
2020-04-27T12:26:00Z,0.00, 0.00
2020-04-27T12:56:00Z,0.00, 0.00
2020-04-27T13:26:00Z,0.00, 0.00
2020-04-27T13:56:00Z,0.00, 0.00
2020-04-27T14:26:00Z,0.00, 0.00
2020-04-27T14:56:00Z,0.00, 0.00
2020-04-27T15:26:00Z,0.00, 0.00
2020-04-27T15:56:00Z,0.00, 0.00
2020-04-27T16:26:00Z,0.00, 0.00
2020-04-27T16:56:00Z,0.00, 0.00
2020-04-27T17:26:00Z,0.00, 0.00
2020-04-27T17:56:00Z,0.00, 0.00
2020-04-27T18:26:00Z,0.00, 0.00
2020-04-27T18:56:00Z,0.00, 0.00
2020-04-27T19:26:00Z,0.00, 0.00
2020-04-27T19:56:00Z,0.00, 0.00
2020-04-27T20:26:00Z,0.00, 0.00
2020-04-27T20:56:00Z,0.00, 0.00
2020-04-27T21:26:00Z,0.00, 0.00
2020-04-27T21:56:00Z,0.00, 0.00
2020-04-27T22:26:00Z,0.00, 0.00
2020-04-27T22:56:00Z,0.00, 0.00
2020-04-27T23:26:00Z,0.00, 0.00
2020-04-27T23:56:00Z,0.00, 0.00
