Timestamp, Moisture (V), Moisture (Raw ADC)
2020-05-03T00:00:00Z,0.25, 4928.00
2020-05-03T00:30:00Z,0.25, 4928.00
2020-05-03T01:00:00Z,0.25, 4928.00
2020-05-03T01:30:00Z,0.25, 4928.00
2020-05-03T02:00:00Z,0.25, 4928.00
2020-05-03T02:30:00Z,0.25, 4864.00
2020-05-03T03:00:00Z,0.25, 4864.00
2020-05-03T03:30:00Z,0.24, 4928.00
2020-05-03T04:00:00Z,0.24, 4864.00
2020-05-03T04:30:00Z,0.24, 4864.00
2020-05-03T05:00:00Z,0.24, 4864.00
2020-05-03T05:30:00Z,0.24, 4864.00
2020-05-03T06:00:00Z,0.25, 4928.00
2020-05-03T06:30:00Z,0.25, 4928.00
2020-05-03T07:00:00Z,0.25, 4928.00
2020-05-03T07:30:00Z,0.25, 4928.00
2020-05-03T08:00:00Z,0.25, 4928.00
2020-05-03T08:30:00Z,0.25, 4928.00
2020-05-03T09:00:00Z,0.25, 4928.00
2020-05-03T09:30:00Z,0.25, 4928.00
2020-05-03T10:00:00Z,0.25, 4928.00
2020-05-03T10:30:00Z,0.25, 4928.00
2020-05-03T11:00:00Z,0.25, 4928.00
2020-05-03T11:30:00Z,0.27, 5440.00
2020-05-03T12:00:00Z,0.26, 5184.00
2020-05-03T12:30:00Z,0.26, 5184.00
2020-05-03T13:00:00Z,0.24, 4864.00
2020-05-03T13:30:00Z,0.24, 4928.00
2020-05-03T14:00:00Z,0.25, 4928.00
2020-05-03T14:30:00Z,0.25, 4992.00
2020-05-03T15:00:00Z,0.25, 4992.00
2020-05-03T15:30:00Z,0.25, 4992.00
2020-05-03T16:00:00Z,0.25, 4992.00
2020-05-03T16:30:00Z,0.25, 4992.00
2020-05-03T17:00:00Z,0.25, 4992.00
2020-05-03T17:30:00Z,0.25, 4992.00
2020-05-03T18:00:00Z,0.25, 4992.00
2020-05-03T18:30:00Z,0.25, 4928.00
2020-05-03T19:00:00Z,0.25, 4992.00
2020-05-03T19:30:00Z,0.25, 4928.00
2020-05-03T20:00:00Z,0.25, 4928.00
2020-05-03T20:30:00Z,0.25, 4928.00
2020-05-03T21:00:00Z,0.25, 4928.00
2020-05-03T21:30:00Z,0.25, 4928.00
2020-05-03T22:00:00Z,0.25, 4992.00
2020-05-03T22:30:00Z,0.25, 4992.00
2020-05-03T23:00:00Z,0.25, 4992.00
2020-05-03T23:30:00Z,0.25, 4992.00
