Timestamp, Moisture (V), Moisture (Raw ADC)
2020-05-23T00:00:00Z,0.25, 5056.00
2020-05-23T00:05:00Z,0.25, 5056.00
2020-05-23T00:10:00Z,0.25, 5056.00
2020-05-23T00:15:00Z,0.25, 5056.00
2020-05-23T00:20:00Z,0.25, 5056.00
2020-05-23T00:25:00Z,0.25, 5056.00
2020-05-23T00:30:00Z,0.25, 5056.00
2020-05-23T00:35:00Z,0.25, 4992.00
2020-05-23T00:40:00Z,0.25, 4928.00
2020-05-23T00:45:00Z,0.25, 4928.00
2020-05-23T00:50:00Z,0.25, 4928.00
2020-05-23T00:55:00Z,0.25, 4928.00
2020-05-23T01:00:00Z,0.25, 4928.00
2020-05-23T01:05:00Z,0.25, 4928.00
2020-05-23T01:10:00Z,0.25, 4928.00
2020-05-23T01:15:00Z,0.25, 4928.00
2020-05-23T01:20:00Z,0.25, 4928.00
2020-05-23T01:25:00Z,0.25, 4928.00
2020-05-23T01:30:00Z,0.25, 4928.00
2020-05-23T01:35:00Z,0.25, 4928.00
2020-05-23T01:40:00Z,0.25, 4928.00
2020-05-23T01:45:00Z,0.25, 4928.00
2020-05-23T01:50:00Z,0.25, 4928.00
2020-05-23T01:55:00Z,0.25, 4928.00
2020-05-23T02:00:00Z,0.25, 4928.00
2020-05-23T02:05:00Z,0.25, 4928.00
2020-05-23T02:10:00Z,0.25, 4928.00
2020-05-23T02:15:00Z,0.25, 4928.00
2020-05-23T02:20:00Z,0.25, 4928.00
2020-05-23T02:25:00Z,0.25, 4928.00
2020-05-23T02:30:00Z,0.25, 4928.00
2020-05-23T02:35:00Z,0.25, 4928.00
2020-05-23T02:40:00Z,0.25, 4928.00
2020-05-23T02:45:00Z,0.25, 4928.00
2020-05-23T02:50:00Z,0.25, 4928.00
2020-05-23T02:55:00Z,0.25, 4928.00
2020-05-23T03:00:00Z,0.25, 4928.00
2020-05-23T03:05:00Z,0.25, 4928.00
2020-05-23T03:10:00Z,0.25, 4928.00
2020-05-23T03:15:00Z,0.25, 4928.00
2020-05-23T03:20:00Z,0.25, 4928.00
2020-05-23T03:25:00Z,0.25, 4928.00
2020-05-23T03:30:00Z,0.25, 4928.00
2020-05-23T03:35:00Z,0.25, 4928.00
2020-05-23T03:40:00Z,0.25, 4928.00
2020-05-23T03:45:00Z,0.25, 4928.00
2020-05-23T03:50:00Z,0.25, 4928.00
2020-05-23T03:55:00Z,0.25, 4928.00
2020-05-23T04:00:00Z,0.25, 4928.00
2020-05-23T04:05:00Z,0.25, 4928.00
2020-05-23T04:10:00Z,0.25, 4928.00
2020-05-23T04:15:00Z,0.25, 4928.00
2020-05-23T04:20:00Z,0.25, 4928.00
2020-05-23T04:25:00Z,0.25, 4928.00
2020-05-23T04:30:00Z,0.25, 4928.00
2020-05-23T04:35:00Z,0.25, 4928.00
2020-05-23T04:40:00Z,0.25, 4928.00
2020-05-23T04:45:00Z,0.25, 4928.00
2020-05-23T04:50:00Z,0.25, 4928.00
2020-05-23T04:55:00Z,0.25, 4928.00
2020-05-23T05:00:00Z,0.25, 4928.00
2020-05-23T05:05:00Z,0.25, 4928.00
2020-05-23T05:10:00Z,0.25, 4928.00
2020-05-23T05:15:00Z,0.25, 4928.00
2020-05-23T05:20:00Z,0.25, 4928.00
2020-05-23T05:25:00Z,0.25, 4928.00
2020-05-23T05:30:00Z,0.25, 4928.00
2020-05-23T05:35:00Z,0.25, 4928.00
2020-05-23T05:40:00Z,0.25, 4928.00
2020-05-23T05:45:00Z,0.25, 4928.00
2020-05-23T05:50:00Z,0.25, 4928.00
2020-05-23T05:55:00Z,0.25, 4928.00
2020-05-23T06:00:00Z,0.25, 4928.00
2020-05-23T06:05:00Z,0.25, 4928.00
2020-05-23T06:10:00Z,0.25, 4928.00
2020-05-23T06:15:00Z,0.25, 4928.00
2020-05-23T06:20:00Z,0.25, 4928.00
2020-05-23T06:25:00Z,0.25, 4928.00
2020-05-23T06:30:00Z,0.25, 4928.00
2020-05-23T06:35:00Z,0.25, 4928.00
2020-05-23T06:40:00Z,0.25, 4928.00
2020-05-23T06:45:00Z,0.25, 4928.00
2020-05-23T06:50:00Z,0.25, 4928.00
2020-05-23T06:55:00Z,0.25, 4928.00
2020-05-23T07:00:00Z,0.25, 4928.00
2020-05-23T07:05:00Z,0.25, 4928.00
2020-05-23T07:10:00Z,0.25, 4928.00
2020-05-23T07:15:00Z,0.25, 4928.00
2020-05-23T07:20:00Z,0.25, 4928.00
2020-05-23T07:25:00Z,0.25, 4928.00
2020-05-23T07:30:00Z,0.25, 4928.00
2020-05-23T07:35:00Z,0.25, 4928.00
2020-05-23T07:40:00Z,0.25, 4928.00
2020-05-23T07:45:00Z,0.25, 4928.00
2020-05-23T07:50:00Z,0.25, 4928.00
2020-05-23T07:55:00Z,0.25, 4928.00
2020-05-23T08:00:00Z,0.25, 4928.00
2020-05-23T08:05:00Z,0.25, 4928.00
2020-05-23T08:10:00Z,0.25, 4928.00
2020-05-23T08:15:00Z,0.25, 4928.00
2020-05-23T08:20:00Z,0.25, 4928.00
2020-05-23T08:25:00Z,0.25, 4928.00
2020-05-23T08:30:00Z,0.25, 4928.00
2020-05-23T08:35:00Z,0.25, 4928.00
2020-05-23T08:40:00Z,0.25, 4928.00
2020-05-23T08:45:00Z,0.25, 4928.00
2020-05-23T08:50:00Z,0.25, 4928.00
2020-05-23T08:55:00Z,0.25, 4928.00
2020-05-23T09:00:00Z,0.25, 4928.00
2020-05-23T09:05:00Z,0.25, 4928.00
2020-05-23T09:10:00Z,0.25, 4928.00
2020-05-23T09:15:00Z,0.25, 4928.00
2020-05-23T09:20:00Z,0.25, 4928.00
2020-05-23T09:25:00Z,0.25, 4928.00
2020-05-23T09:30:00Z,0.25, 4928.00
2020-05-23T09:35:00Z,0.25, 4928.00
2020-05-23T09:40:00Z,0.25, 4928.00
2020-05-23T09:45:00Z,0.25, 4928.00
2020-05-23T09:50:00Z,0.25, 4928.00
2020-05-23T09:55:00Z,0.25, 4928.00
2020-05-23T10:00:00Z,0.25, 4928.00
2020-05-23T10:05:00Z,0.25, 4928.00
