Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-20T00:25:00Z,0.24, 4800.00
2020-04-20T00:55:00Z,0.24, 4800.00
2020-04-20T01:25:00Z,0.24, 4800.00
2020-04-20T01:55:00Z,0.24, 4800.00
2020-04-20T02:25:00Z,0.24, 4736.00
2020-04-20T02:55:00Z,0.24, 4800.00
2020-04-20T03:25:00Z,0.24, 4736.00
2020-04-20T03:55:00Z,0.24, 4800.00
2020-04-20T04:25:00Z,0.24, 4736.00
2020-04-20T04:55:00Z,0.24, 4736.00
2020-04-20T05:25:00Z,0.24, 4736.00
2020-04-20T05:55:00Z,0.24, 4736.00
2020-04-20T06:25:00Z,0.24, 4736.00
2020-04-20T06:55:00Z,0.24, 4800.00
2020-04-20T07:25:00Z,0.24, 4800.00
2020-04-20T07:55:00Z,0.24, 4800.00
2020-04-20T08:25:00Z,0.24, 4800.00
2020-04-20T08:55:00Z,0.24, 4800.00
2020-04-20T09:25:00Z,0.24, 4800.00
2020-04-20T09:55:00Z,0.24, 4800.00
2020-04-20T10:25:00Z,0.24, 4800.00
2020-04-20T10:55:00Z,0.24, 4800.00
2020-04-20T11:25:00Z,0.24, 4800.00
2020-04-20T11:55:00Z,0.24, 4800.00
2020-04-20T12:25:00Z,0.24, 4800.00
2020-04-20T12:55:00Z,0.24, 4800.00
2020-04-20T13:25:00Z,0.24, 4800.00
2020-04-20T13:55:00Z,0.24, 4800.00
2020-04-20T14:25:00Z,0.24, 4800.00
2020-04-20T14:55:00Z,0.24, 4800.00
2020-04-20T15:25:00Z,0.24, 4800.00
2020-04-20T15:55:00Z,0.24, 4800.00
2020-04-20T16:25:00Z,0.24, 4864.00
2020-04-20T16:55:00Z,0.24, 4864.00
2020-04-20T17:25:00Z,0.24, 4800.00
2020-04-20T17:55:00Z,0.24, 4800.00
2020-04-20T18:25:00Z,0.24, 4800.00
2020-04-20T18:55:00Z,0.24, 4736.00
2020-04-20T19:25:00Z,0.24, 4800.00
2020-04-20T19:55:00Z,0.24, 4800.00
2020-04-20T20:25:00Z,0.24, 4800.00
2020-04-20T20:55:00Z,0.24, 4800.00
2020-04-20T21:25:00Z,0.24, 4864.00
2020-04-20T21:55:00Z,0.24, 4864.00
2020-04-20T22:25:00Z,0.24, 4864.00
2020-04-20T22:55:00Z,0.24, 4800.00
2020-04-20T23:25:00Z,0.24, 4800.00
2020-04-20T23:55:00Z,0.24, 4800.00
